62.279999,0.551859,0.483805,0.885231,0.488523
62.370003,0.551487,0.482234,0.885961,0.488596
62.459999,0.551117,0.480664,0.886688,0.488669
62.550003,0.550748,0.479093,0.887413,0.488741
62.639999,0.550381,0.477522,0.888136,0.488814
62.730003,0.550016,0.475951,0.888857,0.488886
62.820000,0.549653,0.474380,0.889576,0.488958
62.910004,0.549291,0.472810,0.890292,0.489029
63.000000,0.548931,0.471239,0.891007,0.489101
63.089996,0.548572,0.469668,0.891719,0.489172
63.180000,0.548215,0.468097,0.892428,0.489243
63.270004,0.547860,0.466526,0.893136,0.489314
63.360001,0.547507,0.464956,0.893841,0.489384
63.449997,0.547155,0.463385,0.894545,0.489455
63.540001,0.546805,0.461814,0.895246,0.489525
63.630005,0.546456,0.460243,0.895944,0.489595
63.720001,0.546109,0.458673,0.896641,0.489664
63.809998,0.545764,0.457102,0.897335,0.489734
63.900002,0.545421,0.455531,0.898028,0.489803
63.990005,0.545079,0.453960,0.898718,0.489872
64.080002,0.544738,0.452389,0.899405,0.489941
64.169998,0.544400,0.450819,0.900091,0.490009
64.260002,0.544063,0.449248,0.900774,0.490077
64.349998,0.543727,0.447677,0.901455,0.490146
64.440002,0.543393,0.446106,0.902134,0.490214
64.529999,0.543061,0.444535,0.902811,0.490281
64.620003,0.542730,0.442965,0.903485,0.490349
64.709999,0.542401,0.441394,0.904157,0.490416
64.800003,0.542074,0.439823,0.904827,0.490483
64.889999,0.541748,0.438252,0.905495,0.490550
64.980003,0.541423,0.436681,0.906160,0.490616
65.070000,0.541100,0.435111,0.906823,0.490682
65.160004,0.540779,0.433540,0.907484,0.490749
65.250000,0.540459,0.431969,0.908143,0.490814
65.339996,0.540141,0.430398,0.908800,0.490880
65.430000,0.539824,0.428827,0.909454,0.490946
65.520004,0.539509,0.427257,0.910106,0.491011
65.610001,0.539196,0.425686,0.910756,0.491076
65.699997,0.538884,0.424115,0.911403,0.491140
65.790001,0.538573,0.422544,0.912049,0.491205
65.880005,0.538264,0.420973,0.912692,0.491269
65.970001,0.537957,0.419403,0.913332,0.491333
66.059998,0.537651,0.417832,0.913971,0.491397
66.150002,0.537346,0.416261,0.914607,0.491461
66.240005,0.537043,0.414690,0.915241,0.491524
66.330002,0.536742,0.413119,0.915873,0.491587
66.419998,0.536442,0.411549,0.916502,0.491650
66.510002,0.536143,0.409978,0.917130,0.491713
66.599998,0.535846,0.408407,0.917755,0.491776
66.690002,0.535551,0.406836,0.918377,0.491838
66.779999,0.535257,0.405265,0.918998,0.491900
66.870003,0.534964,0.403695,0.919616,0.491962
66.959999,0.534673,0.402124,0.920232,0.492023
67.050003,0.534384,0.400553,0.920846,0.492085
67.139999,0.534095,0.398982,0.921457,0.492146
67.230003,0.533809,0.397411,0.922066,0.492207
67.320000,0.533523,0.395841,0.922673,0.492267
67.410004,0.533239,0.394270,0.923277,0.492328
67.500000,0.532957,0.392699,0.923880,0.492388
67.589996,0.532676,0.391128,0.924479,0.492448
67.680000,0.532396,0.389557,0.925077,0.492508
67.770004,0.532118,0.387987,0.925673,0.492567
67.860001,0.531842,0.386416,0.926266,0.492627
67.949997,0.531566,0.384845,0.926857,0.492686
68.040001,0.531292,0.383274,0.927445,0.492745
68.130005,0.531020,0.381703,0.928031,0.492803
68.220001,0.530749,0.380133,0.928615,0.492862
68.309998,0.530479,0.378562,0.929197,0.492920
68.400002,0.530211,0.376991,0.929776,0.492978
68.490005,0.529944,0.375420,0.930354,0.493035
68.580002,0.529679,0.373849,0.930928,0.493093
68.669998,0.529415,0.372279,0.931501,0.493150
68.760002,0.529152,0.370708,0.932071,0.493207
68.849998,0.528891,0.369137,0.932639,0.493264
68.940002,0.528631,0.367566,0.933205,0.493321
69.029999,0.528372,0.365996,0.933768,0.493377
69.120003,0.528115,0.364425,0.934329,0.493433
69.209999,0.527859,0.362854,0.934888,0.493489
69.300003,0.527605,0.361283,0.935444,0.493545
69.389999,0.527351,0.359712,0.935998,0.493600
69.480003,0.527100,0.358142,0.936550,0.493655
69.570000,0.526849,0.356571,0.937099,0.493710
69.660004,0.526600,0.355000,0.937647,0.493765
69.750000,0.526352,0.353429,0.938191,0.493819
69.839996,0.526106,0.351858,0.938734,0.493874
69.930000,0.525861,0.350288,0.939274,0.493928
70.020004,0.525617,0.348717,0.939812,0.493981
70.110001,0.525375,0.347146,0.940348,0.494035
70.199997,0.525134,0.345575,0.940881,0.494088
70.290001,0.524894,0.344004,0.941412,0.494141
70.380005,0.524655,0.342434,0.941940,0.494194
70.470001,0.524418,0.340863,0.942467,0.494247
70.559998,0.524183,0.339292,0.942991,0.494299
70.650002,0.523948,0.337721,0.943512,0.494351
70.740005,0.523715,0.336150,0.944031,0.494403
70.830002,0.523483,0.334580,0.944548,0.494455
70.919998,0.523252,0.333009,0.945063,0.494506
71.010002,0.523023,0.331438,0.945575,0.494558
71.099998,0.522795,0.329867,0.946085,0.494609
71.190002,0.522568,0.328296,0.946593,0.494659
71.279999,0.522343,0.326726,0.947098,0.494710
71.370003,0.522119,0.325155,0.947601,0.494760
71.459999,0.521896,0.323584,0.948102,0.494810
71.550003,0.521674,0.322013,0.948600,0.494860
71.639999,0.521454,0.320442,0.949096,0.494910
71.730003,0.521235,0.318872,0.949590,0.494959
71.820000,0.521017,0.317301,0.950081,0.495008
71.910004,0.520800,0.315730,0.950570,0.495057
72.000000,0.520585,0.314159,0.951057,0.495106
72.089996,0.520371,0.312589,0.951541,0.495154
72.180000,0.520158,0.311018,0.952023,0.495202
72.270004,0.519947,0.309447,0.952502,0.495250
72.360001,0.519736,0.307876,0.952979,0.495298
72.449997,0.519527,0.306305,0.953454,0.495346
72.540001,0.519320,0.304734,0.953927,0.495393
72.630005,0.519113,0.303164,0.954397,0.495440
72.720001,0.518908,0.301593,0.954865,0.495487
72.809998,0.518704,0.300022,0.955330,0.495533
72.900002,0.518501,0.298451,0.955793,0.495579
